SB3_DDPG
-118.40036283290324
-114.73020915908118
-121.65156381665108
-125.18332555738962
-115.39568747923957
-105.25285644826977
-120.09308655455149
-124.87800326333256
-110.23849568895312
-136.8999278164568
-112.19167785850912
-131.79854053670417
-113.60351375962048
-102.31476259430622
-102.75881627560469
-107.67209067206954
-104.06861543180173
-115.9275365707272
-109.31455250108677
-115.31274450188255
-114.60727908018728
-116.18864466708712
-117.8424107946561
-221.41712333373903
-119.26381101782744
-140.99008956944073
-107.53991378451884
-116.53732426522362
-105.83022522399885
-122.32147612161685
-115.30089621603915
-106.76771169585736
-104.58419308817014
-110.0144725859606
-101.57477208915229
-104.70789969395784
-119.0115854395223
-119.57182501419757
-139.79236486217505
-104.99970920610303
-103.64008150896244
-106.83002624628445
-100.1343299887199
-119.53760460642974
-105.61234792899837
-102.77171423329413
-108.19664436178095
-109.80877851145218
-104.69257548049589
-105.33203573786716
-105.10225180955604
-104.94171978919768
-103.81414075201688
-101.75053412443089
-104.65801105642691
-110.69301008245597
-105.66521389740396
-115.69148693191012
-116.94890087496427
-103.40233274430099
-125.59159672696454
-115.70812723011034
-106.568074709331
-107.9409258165229
-112.26176914089731
-105.07670722863885
-106.70088198088669
-105.91479287866007
-105.49508271618808
-101.83893144891783
-106.67851614717642
-104.08654603736413
-108.25909924526265
-121.20835992276295
-104.82882109534182
-108.14224388282932
-103.15263839728075
-151.99510354207138
-103.91899936547752
-124.22288267975425
-102.26437736670735
-102.25684987767352
-105.3590000841748
-100.07749971467008
-101.28490456221004
-152.37213958669648
-101.5050970476574
-110.70412939363717
-102.2660249742493
-102.97640055001776
-106.24518127210872
-110.04249439934765
-134.99008480601697
-103.31559714477943
-114.2790648486968
-103.76169700846201
-107.7329358848861
-103.66375859501957
-179.54433036593156
-112.13223164687679
-142.7838908926317
-123.81020933075871
-111.27352164615816
-127.98759580952425
-120.65056494309195
-109.53043124056917
-118.61204660822455
-116.08756571158456
-142.79788941657546
-99.93684637763226
-109.29845917787155
-102.11466067777263
-115.4179712886115
-99.78886351892103
-111.79065052761014
-99.48047290306104
-99.61266665543367
-108.47979056970837
-114.50162054288015
-99.22431638731746
-99.29222050579762
-108.25607185422754
-103.89274286368924
-107.77759846639634
-110.15058945893558
-103.37203684673148
-100.2673041997018
-107.23252722288234
-110.84994920859175
-116.68744038981635
-100.47889898590681
-116.47023150282043
-99.3200449582028
-104.16307174295622
-150.96748568897996
-170.53917270787065
-132.68583131892547
-110.48205767413104
-107.41357683596077
-115.46278691896362
-123.29139024694574
-101.36279945578613
-104.13166682143323
-103.28595890696222
-126.21845200331012
-179.71881421429106
-106.2685180633807
-107.1443929498208
-106.8362527444934
-108.59674578839169
-140.3815465265668
-153.76192550830405
-118.72316929106167
-123.1199791017839
-138.18954848204487
-109.21082584443937
-117.94303523036217
-150.72416179730195
-112.9490550854529
-103.5642415417526
-107.17043189445448
-116.97278763552382
-108.65298242105419
-112.97269582641808
-111.71115957760873
-124.18928681760343
-96.04689481816796
-109.14595199580242
-124.5248685247814
-110.12944281140587
-101.74021383802315
-113.90731270616618
-109.50363361022745
-123.74990964202273
-111.18653810758528
-118.11555389450231
-120.81618651062996
-124.14703406488275
-107.6927624884254
-124.3454210376156
-118.92114595897868
-122.16781532576928
-114.46079626900578
-123.45546062014873
-109.73399719706302
-117.56618834797851
-114.85898087555294
-117.23371558728442
-116.56468702402587
-122.46850802942615
-123.12619007608357
-123.89281334673427
-123.81300281904949
-127.29040557821219
-123.93432217145339
-122.62698395946684
-106.33462967710756
-122.29007370917685
-122.73202348740958
-120.41443224179744
-117.20349025844223
-106.34406730232637
-136.59425160366507
